Step,class_contrastive_both_mod_single_label_imgs - train_pair_loss
5845,1.110566616
5847,1.053834915
5848,1.194850802
5849,1.106557488
5850,1.094418883
5851,1.137676954
5852,1.101388931
5857,1.143242121
5859,1.142377138
5861,1.117050648
5862,1.132767081
5863,1.156239271
5864,1.062511444
5865,1.115943432
5866,1.092255831
5867,1.112919807
5868,1.125763059
5871,1.157919407
5872,1.119662285
5873,1.175296903
5874,1.066268682
5875,1.123656631
5877,1.121166229
5878,1.100189567
5880,1.166237831
5881,1.158381343
5882,1.136924267
5883,1.11225605
5884,1.119272947
5886,1.162045598
5887,1.127811313
5888,1.138657451
5889,1.10125947
5890,1.073808789
5891,1.191883087
5892,1.160648823
5894,1.073751807
5895,1.090795159
5896,1.045166731
5897,1.169872761
5898,1.170999289
5899,1.041252851
5900,1.165737271
5902,1.077404618
5903,1.101700068
5904,1.06766963
5905,1.078456879
5906,1.135192394
5907,1.092945933
5908,1.157547712
5909,1.151414633
5910,1.111407757
5911,1.186676025
5913,1.081294656
5914,1.144262671
5916,1.177854776
5917,1.051418185
5918,1.199875236
5919,1.058152676
5920,1.190982819
5921,1.11928153
5924,1.080628157
5925,1.130999207
5926,1.177694559
5928,1.158921957
5929,1.154888034
5931,1.215061665
5932,1.227838874
5933,1.083455205
5934,1.058980942
5935,1.084302545
5936,1.167720079
5937,1.117802382
5938,1.124556065
5941,1.036599636
5942,1.144594073
5943,1.081710219
5944,1.156420112
5945,1.133991241
5946,1.201735258
5947,1.135720611
5948,1.15399611
5950,1.13416028
5951,1.132383108
5952,1.26843214
5953,1.210481524
5954,1.155565977
5955,1.224253178
5957,1.135273933
5958,1.177484512
5959,1.074928761
5960,1.190263271
5961,1.15973711
5962,1.162707448
5963,1.108885527
5964,1.212364554
5965,1.162514806
5969,1.116907477
5970,1.157072783
5972,1.13373065
5973,1.14229238
5974,1.152182817
5975,1.184217691
5976,1.071027279
5977,1.098888636
5978,1.078778982
5979,1.191951275
5980,1.149441719
5981,1.172351599
5982,1.079446554
5983,1.059623003
5984,1.078720927
5985,1.058521867
5986,1.194191098
5987,1.11160481
5988,1.101171494
5989,1.132463336
5990,1.138712645
5992,1.097459316
5994,1.114169598
5997,1.047083735
5998,1.022692919
5999,1.223199129
6000,1.022094369
6002,1.118157268
6003,1.062232018
6005,1.1376791
6006,1.137091994
6007,1.163548112
6008,1.08727932
6009,1.163340211
6010,1.076673746
6011,1.208333015
6012,1.09278512
6013,1.117596269
6014,1.114313126
6016,1.229587555
6017,1.210211039
6018,1.162327528
6019,1.219445825
6021,1.180863023
6022,1.145364404
6023,1.101023316
6024,1.103862524
6025,1.113244057
6026,1.042545438
6027,1.095500112
6028,1.070836782
6029,1.049246788
6031,1.071841717
6033,1.137198806
6035,1.172310233
6036,1.146499991
6037,1.064235091
6038,1.042181373
6040,1.097547054
6041,1.191897869
6042,1.138457775
6043,1.08013761
6044,1.121345282
6046,1.227239847
6048,1.133114576
6050,1.152657509
6051,1.130120039
6053,1.095919132
6055,1.156550884
6057,1.108258009
6058,1.117298603
6060,1.115005136
6061,1.150467992
6062,1.091827035
6063,1.156589508
6064,1.140831947
6065,1.078808308
6067,1.111266136
6068,1.148554802
6069,1.16683197
6070,1.194636464
6071,1.155585289
6072,1.101047754
6073,1.115977407
6075,1.135316849
6077,1.203845263
6079,1.140181541
6080,1.176003456
6081,1.101086497
6083,1.116539955
6084,1.177641392
6085,1.118788362
6086,1.161082983
6087,1.189802051
6089,1.080930114
6090,1.147240996
6091,1.163707256
6092,1.150511503
6093,1.022904634
6094,1.103224516
6095,1.15521431
6096,1.158087969
6097,1.204406023
6098,1.11166966
6099,1.139618158
6100,1.078882456
6102,1.044147372
6103,1.204941392
6104,1.072047949
6105,1.120425582
6106,1.151488304
6108,1.122606397
6109,1.133733034
6110,1.087917209
6112,1.137384892
6113,1.130686998
6114,1.179427981
6115,1.157957792
6116,1.118355393
6117,1.135113716
6118,1.048871875
6119,1.119808435
6120,1.17333889
6121,1.15829289
6122,1.074477673
6123,1.119002938
6124,1.184022665
6125,1.134108186
6126,1.082641602
6127,1.139208794
6129,1.039785862
6130,1.10763073
6131,1.090119362
6132,1.20096457
6133,1.129383922
6134,1.131139278
6135,1.205090761
6136,1.087879658
6137,1.079191446
6138,1.206871748
6141,1.021178484
6142,1.094244719
6143,1.180639744
6144,1.185065627
6145,1.101457477
6147,1.099788904
6148,1.157454252
6149,1.20222187
6150,1.198356628
6151,1.080309868
6152,1.061776757
6153,1.135207772
6156,1.088642597
6157,1.039724588
6158,1.129500985
6160,1.16073215
6161,1.138643742
6163,1.080109477
6164,1.112935305
6166,1.15259099
6167,1.136419296
6168,1.138598204
6169,1.125773191
6170,1.06142807
6171,1.212198734
6172,1.057224512
6173,1.16203475
6174,1.07104671
6175,1.046229601
6176,1.126963139
6177,1.217568994
6178,1.148477793
6179,1.172809601
6180,1.095740318
6181,1.078188062
6184,1.098121405
6185,1.162925839
6186,1.213690162
6187,1.100378513
6188,1.134690404
6189,1.100452185
6190,1.115864038
6192,1.038060784
6193,1.180900216
6195,1.178556085
6196,1.098956108
6197,1.063135982
6198,1.063298821
6199,1.119722247
6202,1.139667392
6203,1.212123275
6204,1.072417617
6205,1.113333225
6206,1.227551699
6207,1.113985419
6208,1.0997082
6210,1.13927412
6211,1.097934723
6213,1.117598414
6214,1.094092846
6215,1.042831659
6216,1.079629302
6217,1.117135167
6219,1.041097045
6220,1.055412889
6222,1.09792912
6223,1.117741227
6226,1.091935158
6227,1.177210569
6228,1.157135844
6229,1.070722699
6230,1.136556387
6231,1.120502234
6232,1.096549749
6233,1.121506929
6234,1.131018996
6235,1.065176964
6237,1.152607203
6238,1.146415472
6239,1.105257034
6240,1.212393045
6242,1.062891126
6243,1.099872589
6244,1.194270372
6245,1.139274359
6246,1.154114962
6247,1.16030407
6248,1.117933393
6249,1.061654329
6250,1.140328169
6252,1.156983495
6255,1.230478048
6258,1.12831521
6259,1.135182977
6260,1.17700994
6261,1.192357898
6262,1.193582296
6264,1.182986259
6265,1.193884254
6267,1.252130032
6268,1.160553336
6271,1.132076502
6273,1.132892847
6274,1.218255281
6275,1.197971106
6276,1.170421362
6278,1.192656994
6279,1.161909342
6280,1.093216777
6281,1.101848722
6282,1.117464423
6283,1.117927074
6284,1.149725437
6285,1.087710619
6286,1.095020294
6287,1.100538254
6288,1.097348213
6289,1.11582303
6292,1.091959
6293,1.134735107
6294,1.16958499
6295,1.131598473
6297,1.100323677
6298,1.167093039
6299,1.161971569
6300,1.095578671
6301,1.158468962
6302,1.099557638
6303,1.150429249
6304,1.180135131
6305,1.110900164
6306,1.1056391
6307,1.14808917
6308,1.148614049
6309,1.154037237
6310,1.198521614
6311,1.135717869
6312,1.08545804
6313,1.111612201
6314,1.184102535
6315,1.163839221
6318,1.146596789
6319,1.127186418
6320,1.110934138
6321,1.128924251
6322,1.047720075
6323,1.113843679
6324,1.155038476
6325,1.096691608
6326,1.146857738
6327,1.259549856
6328,1.147501945
6330,1.235300899
6331,1.160317302
6332,1.166582942
6333,1.101831913
6334,1.251289487
6335,1.145195246
6336,1.159006357
6337,1.20084691
6338,1.101438522
6339,1.153528571
6340,1.193131208
6341,1.136994839
6342,1.097714901
6345,1.139604568
6346,1.115078926
6347,1.150165558
6350,1.124647617
6351,1.120120287
6353,1.218201876
6354,1.187433004
6355,1.072355032
6356,1.139976025
6359,1.082633018
6360,1.145196915
6361,1.207032084
6362,1.258403778
6363,1.152888417
6364,1.081776857
6365,1.062769294
6366,1.128762841
6367,1.145876765
6368,1.198526144
6369,1.023478508
6370,1.181726694
6372,1.10246098
6373,1.115869522
6374,1.100676537
6375,1.116383791
6376,1.120867848
6377,1.194883108
6378,1.072843432
6379,1.156852722
6381,1.158188343
6382,1.197994351
6383,1.160659909
6384,1.167324901
6385,1.097064734
6386,1.102925777
6387,1.11332953
6388,1.119762182
6389,1.282639027
6390,1.084718585
6391,1.160321832
6392,1.106966615
6393,1.135972619
6394,1.13573277
6395,1.195541143
6396,1.234692216
6397,1.174863577
6401,1.132562637
6403,1.158285856
6405,1.133006334
6406,1.160048962
6407,1.127967
6408,1.122002363
6409,1.155154467
6411,1.078751564
6412,1.216907859
6413,1.17448473
6414,1.066155434
6416,1.260332823
6417,1.098422289
6418,1.06228292
6420,1.118755341
6422,1.100455761
6423,1.176869631
6424,1.127700448
6426,1.147647262
6427,1.109626293
6430,1.134041548
6431,1.194192171
6432,1.108528376
6433,1.151871681
6435,1.150977135
6437,1.11798358
6438,1.136902213
6439,1.137546659
6440,1.175115585
6441,1.121871233
6443,1.209949493
6444,1.069494843
6445,1.180684566
6446,1.19234705
6447,1.124535918
6448,1.122542739
6449,1.149447083
6450,1.166832447
6451,1.113545418
6453,1.151469946
6454,1.242865562
6456,1.166459799
6457,1.171620131
6458,1.084590673
6460,1.066066027
6461,1.156195164
6462,1.057849407
6463,1.192000389
6464,1.180825472
6465,1.0983603
6466,1.15977788
6467,1.072818756
6468,1.222203374
6469,1.067869782
6470,1.140283346
6471,1.054403782
6473,1.105274796
6474,1.06089139
6477,1.06838882
6478,1.119653702
6480,1.119558811
6481,1.122082233
6482,1.194752216
6483,1.197730303
6485,1.103097439
6486,1.157802463
6487,1.187569857
6488,1.097106457
6489,1.081250668
6490,1.140047312
6491,1.129874229
6493,1.200922251
6495,1.121153116
6496,1.135539651
6499,1.091537595
6500,1.161393881
6501,1.087117195
6502,1.16046226
6503,1.088164806
6504,1.060751796
6505,1.139361143
6507,1.095961213
6508,1.117644668
6509,1.076396227
6511,1.177185655
6512,1.17387557
6513,1.04009366
6514,1.041930199
6515,1.175841093
6516,1.146988869
6517,1.118014693
6518,1.142319322
6519,1.137909532
6520,1.181193948
6521,1.110803008
6522,1.070778728
6523,1.134745717
6524,1.082536817
6525,1.083613992
6526,1.084638119
6528,1.167991877
6529,1.085893512
6530,1.137516022
6531,1.147273898
6534,1.124935746
6536,1.06732738
6537,1.098881364
6539,1.069400668
6540,1.135485768
6541,1.16738832
6543,1.100268364
6544,1.094317198
6545,1.175269961
6546,1.122259617
6547,1.198395014
6548,1.114597797
6549,1.134928703
6550,1.075708389
6552,1.044486523
6554,1.116836786
6555,1.096001625
6556,1.190717101
6557,1.085501432
6558,1.137589812
6559,1.137323856
6562,1.233729362
6563,1.177483678
6564,1.113659143
6566,1.143702745
6567,1.093939543
6569,1.040439606
6570,1.187416077
6571,1.141945362
6572,1.171621561
6573,1.114151835
6574,1.137628436
6575,1.020703554
6576,1.203063011
6578,1.09832561
6579,1.149230719
6580,1.159701467
6581,1.111031532
6583,1.15445435
6584,1.170222402
6585,1.107547283
6586,1.061137319
6588,1.134905219
6589,1.195088029
6590,1.118180752
6591,1.087812185
6592,1.159535408
6593,1.175164342
6594,1.117360353
6595,1.138049126
6596,1.14878726
6597,1.145556808
6599,1.154841065
6600,1.134934425
6601,1.079088926
6604,1.08713305
6605,1.157155871
6606,1.15434444
6607,1.141014099
6608,1.089934587
6609,1.118310571
6610,1.092207909
6611,1.159407854
6612,1.099511743
6613,1.179740071
6615,1.137889504
6616,1.227511883
6617,1.161488533
6618,1.097098947
6619,1.159032583
6620,1.080294132
6622,1.138047934
6623,1.097324371
6624,1.100146294
6625,1.108184099
6626,1.138578415
6627,1.176258802
6628,1.098770738
6629,1.08230257
6631,1.11727643
6632,1.121146679
6633,1.068019152
6634,1.153107285
6635,1.136854529
6636,1.156890273
6637,1.120180845
6638,1.157581091
6640,1.139327407
6642,1.113830209
6643,1.116261721
6644,1.127575159
6645,1.115295172
6646,1.098839045
6647,1.167996764
6648,1.066089034
6649,1.111885428
6650,1.151784182
6651,1.041837931
6652,1.122186422
6653,1.159391046
6654,1.187241793
6655,1.184129357
6656,1.162882805
6657,1.14537859
6658,1.182364225
6659,1.091385603
6660,1.232143164
6661,1.08247757
6662,1.127965927
6663,1.220713854
6664,1.155620098
6665,1.220059395
6666,1.167424202
6667,1.121696353
6671,1.071342707
6672,1.139206886
6673,1.0799402
6674,1.060755491
6675,1.116886973
6676,1.103461027
6678,1.120363116
6679,1.211402178
6680,1.159348249
6681,1.12731564
6682,1.136125326
6684,1.12925756
6685,1.077076435
6686,1.062904596
6687,1.176621795
6688,1.115772128
6689,1.118091345
6690,1.136972308
6692,1.078999877
6693,1.088026047
6694,1.111786485
6696,1.234956026
6697,1.139750361
6698,1.158673048
6699,1.138112783
6700,1.140135169
6701,1.173593879
6703,1.159558177
6704,1.159195781
6706,1.157373548
6707,1.101611257
6708,1.107248306
6709,1.01992321
6710,1.177837014
6711,1.136215925
6712,1.138668895
6713,1.10070765
6715,1.160935521
6716,1.124745727
6717,1.099103928
6718,1.203739762
6719,1.099085569
6720,1.188950419
6721,1.120933175
6723,1.060463905
6724,1.19363749
6725,1.085322857
6726,1.109824657
6727,1.122091532
6728,1.171914339
6729,1.134151459
6731,1.116201758
6732,1.070969343
6733,1.118342876
6734,1.199904919
6735,1.069030046
6736,1.152012587
6737,1.170030355
6738,1.10662663
6739,1.178555489
6740,1.102054834
6741,1.084424734
6742,1.16999197
6743,1.078758001
6744,1.168753386
6745,1.122333288
6746,1.087161899
6747,1.10080719
6748,1.16723609
6751,1.091650367
6752,1.111259699
6753,1.156599283
6754,1.13907063
6755,1.155044436
6756,1.123206139
6757,1.195468187
6758,1.088913441
6759,1.061566591
6760,1.081650257
6761,1.193408728
6762,1.208331108
6763,1.181833386
6764,1.135149002
6765,1.194005013
6767,1.138903975
6768,1.107435584
6769,1.173128247
6770,1.137077212
6771,1.174179554
6772,1.081930518
6773,1.111897707
6774,1.142911434
6775,1.084136844
6777,1.080418825
6778,1.137176275
6779,1.113131762
6780,1.127583385
6781,1.090603113
6782,1.123525977
6783,1.116432428
6785,1.062069654
6786,1.144639134
6787,1.05806303
6788,1.151367426
6789,1.131334782
6790,1.156654477
6791,1.188000679
6792,1.174183846
6793,1.117011666
6794,1.134055376
6795,1.116722584
6796,1.204293251
6797,1.084318638
6798,1.126616001
6799,1.094789267
6800,1.093635201
6801,1.174412012
6802,1.099892497
6804,1.247806549
6806,1.139689445
6807,1.21649003
6808,1.219322324
6810,1.089368701
6811,1.180384159
6812,1.081281066
6813,1.156481266
6814,1.077156305
6815,1.209854603
6816,1.112134695
6817,1.17465806
6818,1.194602489
6819,1.136563778
6820,1.121217966
6821,1.141867042
6823,1.061484814
6824,1.09425652
6825,1.155329108
6826,1.154815197
6827,1.08275497
6829,1.107230067
6831,1.09947753
6832,1.076396346
6833,1.109804869
6834,1.11681819
6835,1.095182419
6836,1.119692206
6838,1.141511083
6841,1.243044615
6842,1.156000257
6843,1.082616091
6844,1.17341888
6846,1.116975427
6847,1.210621834
6848,1.117581367
6849,1.119634867
6850,1.078731894
6852,1.061091304
6853,1.082086682
6855,1.17917943
6856,1.040552616
6858,1.082070351
6859,1.136404514
6860,1.09589541
6861,1.093969107
6862,1.190242648
6863,1.101810455
6864,1.078068376
6865,1.097925901
6866,1.203911066
6867,1.135881662
6869,1.14191258
6870,1.092359185
6871,1.098130226
6872,1.061991572
6873,1.111449242
6875,1.152734518
6876,1.099284649
6877,1.080090165
6878,1.136534095
6879,1.068223476
6880,1.098257184
6881,1.119069695
6882,1.060066223
6883,1.096469522
6885,1.126227856
6886,1.186889172
6887,1.086164474
6888,1.220150948
6889,1.087346792
6890,1.155565739
6892,1.157151341
6893,1.149599791
6894,1.097574711
6895,1.163934469
6896,1.139041662
6898,1.115923643
6899,1.137820244
6900,1.158228755
6901,1.134862542
6902,1.159743428
6903,1.118398905
6904,1.140606284
6905,1.113602042
6906,1.041315794
6907,1.126021862
6909,1.088881731
6910,1.106746912
6912,1.100037098
6913,1.158477545
6914,1.126957417
6915,1.064370394
6916,1.105369568
6917,1.059519887
6918,1.158658028
6919,1.271947384
6920,1.134349704
6921,1.175967813
6922,1.146328449
6923,1.198664069
6924,1.190377951
6926,1.155970097
6927,1.223951578
6928,1.103350401
6929,1.099958777
6930,1.172674775
6931,1.138974547
6933,1.095807672
6934,1.162407875
6935,1.085618496
6936,1.079582214
6937,1.081687808
6940,1.119238853
6941,1.079488993
6942,1.1012187
6943,1.118131638
6944,1.111553192
6945,1.099507689
6946,1.126403689
6947,1.105347872
6948,1.153053522
6949,1.118189335
6950,1.108608961
6951,1.123165131
6952,1.061604023
6953,1.117718697
6954,1.169925928
6955,1.106730342
6956,1.08103931
6957,1.099902272
6958,1.020883322
6960,1.122872353
6961,1.158862114
6962,1.0406214
6963,1.023428679
6964,1.158195972
6966,1.099113107
6967,1.038660765
6968,1.164708257
6969,1.084879398
6970,1.100025177
6972,1.099000096
6973,1.198881984
6974,1.058344483
6975,1.212129116
6976,1.117158294
6977,1.160619974
6978,1.177714467
6979,1.085503697
6982,1.14732933
6983,1.089205027
6984,1.167860985
6985,1.092138648
6986,1.137708545
6987,1.133429527
6988,1.075654268
6989,1.119815469
6990,1.190442324
6991,1.116113424
6993,1.125889301
6994,1.099012971
6995,1.140486121
6996,1.07935071
6997,1.182960391
6999,1.058791399
7000,1.06137681
7001,1.074503541
7002,1.128165245
7003,1.100977302
7004,1.194480896
7005,1.144453049
7006,1.17257309
7007,1.06497407
7008,1.099030256
7009,1.2075634
7010,1.192723036
7011,1.102515101
7012,1.15036571
7013,1.215887785
7014,1.147184491
7015,1.126050115
7017,1.17435205
7018,1.133388758
7021,1.156837225
7022,1.116986513
7023,1.080685139
7024,1.085709691
7025,1.078382969
7026,1.080093265
7027,1.118648171
7028,1.196947455
7029,1.128475666
7031,1.132551551
7032,1.100012422
7033,1.139105916
7035,1.10252893
7036,1.126970887
7037,1.08216095
7039,1.065695286
7040,1.139499903
7041,1.155023456
7042,1.065923095
7043,1.14306879
7044,1.1239959
7045,1.078134298
7047,1.12437892
7048,1.066982985
7049,1.086328864
7050,1.143644333
7051,1.114193678
7052,1.168369293
7053,1.113341689
7054,1.185994506
7055,1.202186346
7056,1.122594118
7057,1.226602316
7058,1.143289566
7059,1.155819893
7060,1.026760101
7061,1.135866046
7062,1.098155737
7063,1.119140983
7064,1.114603281
7066,1.11641264
7068,1.098952293
7069,1.118868113
7070,1.133056879
7071,1.153940439
7072,1.114690661
7074,1.10797298
7076,1.13478291
7077,1.129733801
7078,1.192177534
7079,1.194758892
7080,1.057648659
7081,1.131824255
7082,1.09917891
7083,1.182408094
7084,1.181948543
7085,1.059915423
7086,1.082312346
7087,1.112069607
7089,1.154347658
7090,1.120000362
7091,1.097891092
7092,1.130968928
7093,1.105115891
7095,1.164220572
7096,1.068007827
7099,1.135613203
7101,1.136909604
7102,1.14099431
7104,1.139246106
7105,1.078911662
7106,1.183589697
7107,1.128526688
7108,1.134014606
7109,1.163527727
7110,1.123776197
7112,1.161720634
7113,1.065917492
7114,1.084448576
7115,1.139115095
7116,1.209915757
7117,1.261698246
7119,1.154548645
7120,1.135028005
7121,1.114294052
7122,1.158605814
7123,1.07712543
7124,1.071745038
7125,1.107906938
7126,1.066503525
7128,1.138833523
7129,1.127339363
7131,1.129383206
7132,1.106249452
7133,1.094516635
7134,1.127266884
7135,1.201677084
7136,1.135483384
7137,1.15876174
7139,1.09841311
7140,1.101237059
7141,1.158892155
7142,1.107772112
7143,1.076384306
7144,1.124687552
7146,1.175564766
7147,1.04649508
7148,1.1335572
7149,1.100554109
7150,1.123461843
7151,1.079383969
7152,1.079823017
7155,1.079078794
7156,1.078266144
7157,1.148262143
7158,1.198214054
7159,1.140088081
7160,1.167721987
7162,1.139876842
7163,1.105709672
7164,1.091840982
7165,1.196219921
7168,1.119171619
7169,1.110738039
7170,1.12486589
7171,1.115415812
7172,1.120590448
7173,1.100329041
7174,1.13263011
7175,1.080062747
7176,1.185199022
7177,1.085692406
7178,1.122263789
7179,1.133955956
7180,1.085403085
7182,1.040426731
7184,1.045151114
7185,1.098827004
7187,1.075078964
7189,1.180310726
7192,1.16854167
7193,1.072714567
7194,1.115118504
7195,1.103649855
7198,1.179138899
