Step,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss__MIN,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss__MAX
4424,0.004091933,0.004091933,0.004091933
4425,0.015749553,0.015749553,0.015749553
4426,0.000617993,0.000617993,0.000617993
4428,0.004644742,0.004644742,0.004644742
4429,0.007769489,0.007769489,0.007769489
4430,0.001439025,0.001439025,0.001439025
4431,0.004584454,0.004584454,0.004584454
4433,0.004462474,0.004462474,0.004462474
4434,0.004041312,0.004041312,0.004041312
4435,0.00805735,0.00805735,0.00805735
4436,0.017374348,0.017374348,0.017374348
4437,0.023465704,0.023465704,0.023465704
4438,0.004072366,0.004072366,0.004072366
4439,0.052327935,0.052327935,0.052327935
4440,0.007990549,0.007990549,0.007990549
4441,0.027126869,0.027126869,0.027126869
4442,0.004282609,0.004282609,0.004282609
4443,0.004578192,0.004578192,0.004578192
4445,0.032397807,0.032397807,0.032397807
4446,0.019648302,0.019648302,0.019648302
4447,0.008019165,0.008019165,0.008019165
4448,0.000606883,0.000606883,0.000606883
4450,0.003927225,0.003927225,0.003927225
4451,0.022431016,0.022431016,0.022431016
4452,0.012417734,0.012417734,0.012417734
4453,0.014514373,0.014514373,0.014514373
4455,0.013806911,0.013806911,0.013806911
4456,0.008571089,0.008571089,0.008571089
4457,0.014306707,0.014306707,0.014306707
4458,0.004515281,0.004515281,0.004515281
4459,0.004474556,0.004474556,0.004474556
4460,0.026463652,0.026463652,0.026463652
4461,0.00474863,0.00474863,0.00474863
4462,0.033626162,0.033626162,0.033626162
4463,0.049065426,0.049065426,0.049065426
4464,0.02062355,0.02062355,0.02062355
4465,0.021294054,0.021294054,0.021294054
4467,0.00463962,0.00463962,0.00463962
4468,0.016764501,0.016764501,0.016764501
4469,0.020451263,0.020451263,0.020451263
4470,0.028818369,0.028818369,0.028818369
4471,0.014552009,0.014552009,0.014552009
4472,0.012388603,0.012388603,0.012388603
4473,0.021171389,0.021171389,0.021171389
4474,0.004020494,0.004020494,0.004020494
4475,0.003998383,0.003998383,0.003998383
4476,0.003122654,0.003122654,0.003122654
4477,0.040396787,0.040396787,0.040396787
4478,0.017692413,0.017692413,0.017692413
4479,0.000585966,0.000585966,0.000585966
4480,0.010833058,0.010833058,0.010833058
4482,0.018319808,0.018319808,0.018319808
4483,0.004317821,0.004317821,0.004317821
4484,0.012347207,0.012347207,0.012347207
4485,0.004361387,0.004361387,0.004361387
4486,0.017877242,0.017877242,0.017877242
4487,0.000602345,0.000602345,0.000602345
4488,0.05790545,0.05790545,0.05790545
4489,0.021442261,0.021442261,0.021442261
4490,0.004598468,0.004598468,0.004598468
4491,0.004023565,0.004023565,0.004023565
4492,0.048688859,0.048688859,0.048688859
4493,0.018202811,0.018202811,0.018202811
4494,0.004441011,0.004441011,0.004441011
4495,0.045693271,0.045693271,0.045693271
4496,0.021306239,0.021306239,0.021306239
4498,0.021797504,0.021797504,0.021797504
4499,0.009813515,0.009813515,0.009813515
4500,0.013321303,0.013321303,0.013321303
4501,0.020966647,0.020966647,0.020966647
4504,0.004635622,0.004635622,0.004635622
4505,0.01432397,0.01432397,0.01432397
4506,0.00467798,0.00467798,0.00467798
4507,0.016155437,0.016155437,0.016155437
4509,0.007981058,0.007981058,0.007981058
4510,0.004018551,0.004018551,0.004018551
4511,0.018368619,0.018368619,0.018368619
4512,0.00455035,0.00455035,0.00455035
4513,0.007613406,0.007613406,0.007613406
4514,0.007982498,0.007982498,0.007982498
4515,0.008439641,0.008439641,0.008439641
4517,0.004616597,0.004616597,0.004616597
4518,0.057235677,0.057235677,0.057235677
4519,0.006931651,0.006931651,0.006931651
4520,0.021472551,0.021472551,0.021472551
4521,0.041602481,0.041602481,0.041602481
4523,0.02197131,0.02197131,0.02197131
4524,0.016043346,0.016043346,0.016043346
4525,0.014239446,0.014239446,0.014239446
4526,0.020445868,0.020445868,0.020445868
4527,0.024973914,0.024973914,0.024973914
4528,0.000681524,0.000681524,0.000681524
4529,0.018167464,0.018167464,0.018167464
4530,0.018430535,0.018430535,0.018430535
4531,0.004021488,0.004021488,0.004021488
4532,0.003970836,0.003970836,0.003970836
4533,0.01570829,0.01570829,0.01570829
4534,0.011463815,0.011463815,0.011463815
4536,0.000594974,0.000594974,0.000594974
4537,0.008011498,0.008011498,0.008011498
4538,0.003997266,0.003997266,0.003997266
4539,0.007303569,0.007303569,0.007303569
4540,0.035561938,0.035561938,0.035561938
4541,0.023808241,0.023808241,0.023808241
4542,0.018288083,0.018288083,0.018288083
4543,0.037708305,0.037708305,0.037708305
4544,0.004015265,0.004015265,0.004015265
4545,0.02142344,0.02142344,0.02142344
4547,0.012269088,0.012269088,0.012269088
4548,0.048081268,0.048081268,0.048081268
4549,0.018268896,0.018268896,0.018268896
4550,0.022283915,0.022283915,0.022283915
4551,0.013684817,0.013684817,0.013684817
4552,0.004804384,0.004804384,0.004804384
4553,0.008456334,0.008456334,0.008456334
4554,0.004527086,0.004527086,0.004527086
4556,0.008466646,0.008466646,0.008466646
4557,0.00060931,0.00060931,0.00060931
4558,0.004087029,0.004087029,0.004087029
4559,0.004494742,0.004494742,0.004494742
4560,0.021825071,0.021825071,0.021825071
4561,0.031524342,0.031524342,0.031524342
4564,0.030918619,0.030918619,0.030918619
4565,0.022431042,0.022431042,0.022431042
4566,0.03025132,0.03025132,0.03025132
4567,0.004523336,0.004523336,0.004523336
4568,0.016279735,0.016279735,0.016279735
4569,0.005365646,0.005365646,0.005365646
4570,0.043650568,0.043650568,0.043650568
4571,0.008556109,0.008556109,0.008556109
4572,0.052091416,0.052091416,0.052091416
4573,0.000610836,0.000610836,0.000610836
4574,0.000591469,0.000591469,0.000591469
4575,0.052219603,0.052219603,0.052219603
4576,0.007975366,0.007975366,0.007975366
4577,0.005853453,0.005853453,0.005853453
4578,0.017547693,0.017547693,0.017547693
4581,0.031807445,0.031807445,0.031807445
4582,0.000619971,0.000619971,0.000619971
4583,0.013857992,0.013857992,0.013857992
4584,0.008572767,0.008572767,0.008572767
4585,0.0182284,0.0182284,0.0182284
4586,0.008319171,0.008319171,0.008319171
4587,0.004626064,0.004626064,0.004626064
4588,0.004477914,0.004477914,0.004477914
4590,0.004037681,0.004037681,0.004037681
4591,0.000627685,0.000627685,0.000627685
4592,0.004513283,0.004513283,0.004513283
4594,0.011173389,0.011173389,0.011173389
4596,0.013382086,0.013382086,0.013382086
4597,0.004066516,0.004066516,0.004066516
4598,0.008213485,0.008213485,0.008213485
4599,0.000644713,0.000644713,0.000644713
4600,0.024017517,0.024017517,0.024017517
4601,0.030299155,0.030299155,0.030299155
4602,0.034616731,0.034616731,0.034616731
4603,0.085547283,0.085547283,0.085547283
4604,0.035511158,0.035511158,0.035511158
4605,0.01537531,0.01537531,0.01537531
4606,0.002286526,0.002286526,0.002286526
4607,0.027244445,0.027244445,0.027244445
4608,0.016254019,0.016254019,0.016254019
4609,0.014324968,0.014324968,0.014324968
4610,0.00810074,0.00810074,0.00810074
4611,0.021329135,0.021329135,0.021329135
4612,0.01150193,0.01150193,0.01150193
4614,0.031712882,0.031712882,0.031712882
4615,0.030466212,0.030466212,0.030466212
4617,0.014781553,0.014781553,0.014781553
4618,0.043552198,0.043552198,0.043552198
4619,0.003975305,0.003975305,0.003975305
4620,0.004441296,0.004441296,0.004441296
4621,0.007912382,0.007912382,0.007912382
4622,0.000557751,0.000557751,0.000557751
4623,0.004525755,0.004525755,0.004525755
4624,0.000543976,0.000543976,0.000543976
4630,0.023770716,0.023770716,0.023770716
4631,0.000613587,0.000613587,0.000613587
4632,0.016284229,0.016284229,0.016284229
4633,0.004030905,0.004030905,0.004030905
4634,0.034838036,0.034838036,0.034838036
4635,0.008488405,0.008488405,0.008488405
4636,0.028653922,0.028653922,0.028653922
4637,0.024438031,0.024438031,0.024438031
4638,0.010879776,0.010879776,0.010879776
4639,0.047041472,0.047041472,0.047041472
4640,0.030802624,0.030802624,0.030802624
4641,0.01982208,0.01982208,0.01982208
4642,0.027043322,0.027043322,0.027043322
4644,0.0222547,0.0222547,0.0222547
4645,0.025694113,0.025694113,0.025694113
4646,0.021419771,0.021419771,0.021419771
4647,0.027785912,0.027785912,0.027785912
4648,0.041772187,0.041772187,0.041772187
4649,0.007455912,0.007455912,0.007455912
4650,0.007939967,0.007939967,0.007939967
4651,0.003966268,0.003966268,0.003966268
4652,0.000568686,0.000568686,0.000568686
4653,0.00057014,0.00057014,0.00057014
4655,0.000549115,0.000549115,0.000549115
4656,0.022450112,0.022450112,0.022450112
4657,0.013152115,0.013152115,0.013152115
4659,0.012581071,0.012581071,0.012581071
4660,0.023023237,0.023023237,0.023023237
4661,0.055536497,0.055536497,0.055536497
4662,0.018072225,0.018072225,0.018072225
4663,0.015297101,0.015297101,0.015297101
4664,0.029940957,0.029940957,0.029940957
4665,0.012357518,0.012357518,0.012357518
4666,0.007138867,0.007138867,0.007138867
4667,0.004381414,0.004381414,0.004381414
4668,0.049671583,0.049671583,0.049671583
4669,0.028725525,0.028725525,0.028725525
4671,0.011437389,0.011437389,0.011437389
4672,0.000601514,0.000601514,0.000601514
4674,0.038092885,0.038092885,0.038092885
4675,0.008000514,0.008000514,0.008000514
4676,0.00055515,0.00055515,0.00055515
4677,0.004620898,0.004620898,0.004620898
4681,0.012971152,0.012971152,0.012971152
4682,0.011871768,0.011871768,0.011871768
4683,0.012078975,0.012078975,0.012078975
4684,0.003987849,0.003987849,0.003987849
4685,0.007486503,0.007486503,0.007486503
4686,0.003864404,0.003864404,0.003864404
4688,0.043788385,0.043788385,0.043788385
4690,0.000585476,0.000585476,0.000585476
4692,0.015498389,0.015498389,0.015498389
4693,0.004099454,0.004099454,0.004099454
4694,0.00056207,0.00056207,0.00056207
4696,0.003748044,0.003748044,0.003748044
4698,0.000554985,0.000554985,0.000554985
4699,0.011535595,0.011535595,0.011535595
4700,0.012682395,0.012682395,0.012682395
4701,0.045394324,0.045394324,0.045394324
4702,0.015613919,0.015613919,0.015613919
4703,0.01425622,0.01425622,0.01425622
4704,0.008053815,0.008053815,0.008053815
4705,0.000582364,0.000582364,0.000582364
4707,0.012391785,0.012391785,0.012391785
4708,0.021813538,0.021813538,0.021813538
4710,0.004052557,0.004052557,0.004052557
4712,0.015812572,0.015812572,0.015812572
4713,0.008242153,0.008242153,0.008242153
4714,0.015025786,0.015025786,0.015025786
4715,0.016351227,0.016351227,0.016351227
4716,0.008015386,0.008015386,0.008015386
4717,0.026330683,0.026330683,0.026330683
4718,0.00463106,0.00463106,0.00463106
4720,0.00536913,0.00536913,0.00536913
4721,0.000698333,0.000698333,0.000698333
4722,0.005112351,0.005112351,0.005112351
4723,0.004112353,0.004112353,0.004112353
4726,0.026108619,0.026108619,0.026108619
4727,0.004403454,0.004403454,0.004403454
4728,0.012374485,0.012374485,0.012374485
4730,0.004075766,0.004075766,0.004075766
4731,0.004538784,0.004538784,0.004538784
4732,0.007516741,0.007516741,0.007516741
4733,0.01578673,0.01578673,0.01578673
4734,0.012314457,0.012314457,0.012314457
4735,0.076768078,0.076768078,0.076768078
4737,0.029090934,0.029090934,0.029090934
4738,0.012084182,0.012084182,0.012084182
4739,0.017065795,0.017065795,0.017065795
4740,0.004460261,0.004460261,0.004460261
4741,0.016221754,0.016221754,0.016221754
4742,0.019048955,0.019048955,0.019048955
4744,0.016242273,0.016242273,0.016242273
4746,0.000593278,0.000593278,0.000593278
4747,0.017004892,0.017004892,0.017004892
4749,0.008791494,0.008791494,0.008791494
4750,0.021186225,0.021186225,0.021186225
4752,0.010439664,0.010439664,0.010439664
4753,0.019063257,0.019063257,0.019063257
4754,0.015577744,0.015577744,0.015577744
4756,0.020545367,0.020545367,0.020545367
4758,0.008005165,0.008005165,0.008005165
4759,0.018507477,0.018507477,0.018507477
4760,0.008688753,0.008688753,0.008688753
4761,0.025723837,0.025723837,0.025723837
4762,0.00054496,0.00054496,0.00054496
4763,0.013806686,0.013806686,0.013806686
4764,0.008350687,0.008350687,0.008350687
4765,0.01225137,0.01225137,0.01225137
4766,0.008734506,0.008734506,0.008734506
4767,0.008021286,0.008021286,0.008021286
4768,0.021567039,0.021567039,0.021567039
4769,0.000741634,0.000741634,0.000741634
4771,0.020277055,0.020277055,0.020277055
4772,0.035459179,0.035459179,0.035459179
4773,0.035862673,0.035862673,0.035862673
4774,0.01849612,0.01849612,0.01849612
4775,0.033325486,0.033325486,0.033325486
4776,0.003972098,0.003972098,0.003972098
4777,0.000545817,0.000545817,0.000545817
4779,0.049419068,0.049419068,0.049419068
4781,0.0228073,0.0228073,0.0228073
4782,0.004545755,0.004545755,0.004545755
4783,0.007931889,0.007931889,0.007931889
4784,0.003774265,0.003774265,0.003774265
4785,0.011945439,0.011945439,0.011945439
4786,0.004577486,0.004577486,0.004577486
4787,0.019272376,0.019272376,0.019272376
4788,0.073561773,0.073561773,0.073561773
4789,0.000575174,0.000575174,0.000575174
4790,0.000593835,0.000593835,0.000593835
4791,0.016673896,0.016673896,0.016673896
4792,0.000557851,0.000557851,0.000557851
4793,0.000977814,0.000977814,0.000977814
4794,0.021977071,0.021977071,0.021977071
4795,0.008420448,0.008420448,0.008420448
4796,0.018297072,0.018297072,0.018297072
4797,0.007544593,0.007544593,0.007544593
4798,0.003956073,0.003956073,0.003956073
4799,0.00742258,0.00742258,0.00742258
4800,0.014319224,0.014319224,0.014319224
4801,0.008035025,0.008035025,0.008035025
4802,0.015932743,0.015932743,0.015932743
4803,0.022161527,0.022161527,0.022161527
4804,0.030814037,0.030814037,0.030814037
4806,0.020938851,0.020938851,0.020938851
4807,0.007396274,0.007396274,0.007396274
4808,0.005724501,0.005724501,0.005724501
4809,0.02644839,0.02644839,0.02644839
4810,0.000566973,0.000566973,0.000566973
4811,0.026807271,0.026807271,0.026807271
4812,0.011770789,0.011770789,0.011770789
4813,0.004068307,0.004068307,0.004068307
4814,0.029254315,0.029254315,0.029254315
4815,0.033514753,0.033514753,0.033514753
4817,0.011509269,0.011509269,0.011509269
4818,0.004597805,0.004597805,0.004597805
4819,0.014318219,0.014318219,0.014318219
4820,0.000530862,0.000530862,0.000530862
4821,0.003946956,0.003946956,0.003946956
4824,0.038417708,0.038417708,0.038417708
4825,0.004019599,0.004019599,0.004019599
4828,0.0142971,0.0142971,0.0142971
4830,0.021729127,0.021729127,0.021729127
4831,0.007276517,0.007276517,0.007276517
4833,0.014067042,0.014067042,0.014067042
4834,0.008078705,0.008078705,0.008078705
4835,0.00793607,0.00793607,0.00793607
4837,0.003999356,0.003999356,0.003999356
4838,0.014567459,0.014567459,0.014567459
4839,0.000782032,0.000782032,0.000782032
4840,0.000580265,0.000580265,0.000580265
4841,0.004472004,0.004472004,0.004472004
4842,0.005109717,0.005109717,0.005109717
4845,0.016801219,0.016801219,0.016801219
4846,0.012789119,0.012789119,0.012789119
4847,0.008589342,0.008589342,0.008589342
4848,0.004576618,0.004576618,0.004576618
4849,0.007931087,0.007931087,0.007931087
4850,0.008091331,0.008091331,0.008091331
4851,0.004603833,0.004603833,0.004603833
4852,0.007396726,0.007396726,0.007396726
4853,0.007467845,0.007467845,0.007467845
4854,0.0005564,0.0005564,0.0005564
4855,0.016311772,0.016311772,0.016311772
4856,0.007989232,0.007989232,0.007989232
4857,0.019104077,0.019104077,0.019104077
4858,0.007941508,0.007941508,0.007941508
4860,0.020032516,0.020032516,0.020032516
4861,0.003986854,0.003986854,0.003986854
4862,0.003885923,0.003885923,0.003885923
4863,0.004035875,0.004035875,0.004035875
4864,0.029733285,0.029733285,0.029733285
4865,0.017432459,0.017432459,0.017432459
4866,0.000817932,0.000817932,0.000817932
4867,0.017433599,0.017433599,0.017433599
4868,0.016698755,0.016698755,0.016698755
4870,0.076940462,0.076940462,0.076940462
4871,0.008511026,0.008511026,0.008511026
4872,0.00051327,0.00051327,0.00051327
4873,0.000535269,0.000535269,0.000535269
4874,0.008296657,0.008296657,0.008296657
4875,0.004140952,0.004140952,0.004140952
4876,0.007666104,0.007666104,0.007666104
4879,0.011896596,0.011896596,0.011896596
4880,0.000606598,0.000606598,0.000606598
4882,0.004067955,0.004067955,0.004067955
4883,0.004016042,0.004016042,0.004016042
4885,0.013707871,0.013707871,0.013707871
4887,0.014863405,0.014863405,0.014863405
4888,0.011350754,0.011350754,0.011350754
4889,0.026561158,0.026561158,0.026561158
4890,0.000977757,0.000977757,0.000977757
4891,0.026798964,0.026798964,0.026798964
4892,0.018212264,0.018212264,0.018212264
4893,0.004477005,0.004477005,0.004477005
4894,0.003978789,0.003978789,0.003978789
4895,0.016364738,0.016364738,0.016364738
4896,0.034833003,0.034833003,0.034833003
4897,0.01228817,0.01228817,0.01228817
4898,0.017651383,0.017651383,0.017651383
4900,0.004526217,0.004526217,0.004526217
4901,0.013632922,0.013632922,0.013632922
4902,0.008008594,0.008008594,0.008008594
4903,0.0080112,0.0080112,0.0080112
4904,0.023924997,0.023924997,0.023924997
4905,0.047295045,0.047295045,0.047295045
4906,0.011870946,0.011870946,0.011870946
4907,0.003974412,0.003974412,0.003974412
4909,0.019122129,0.019122129,0.019122129
4910,0.003951649,0.003951649,0.003951649
4912,0.00807236,0.00807236,0.00807236
4914,0.013773496,0.013773496,0.013773496
4915,0.007508887,0.007508887,0.007508887
4916,0.012079054,0.012079054,0.012079054
4917,0.021496834,0.021496834,0.021496834
4918,0.015868537,0.015868537,0.015868537
4920,0.000534791,0.000534791,0.000534791
4921,0.026706878,0.026706878,0.026706878
4922,0.027361877,0.027361877,0.027361877
4923,0.011387141,0.011387141,0.011387141
4924,0.030175742,0.030175742,0.030175742
4925,0.014020761,0.014020761,0.014020761
4926,0.013462303,0.013462303,0.013462303
4927,0.003174916,0.003174916,0.003174916
4928,0.007855025,0.007855025,0.007855025
4929,0.027725182,0.027725182,0.027725182
4930,0.007975193,0.007975193,0.007975193
4931,0.004734262,0.004734262,0.004734262
4932,0.020333257,0.020333257,0.020333257
4933,0.025857337,0.025857337,0.025857337
4934,0.019062115,0.019062115,0.019062115
4935,0.033057913,0.033057913,0.033057913
4936,0.007448624,0.007448624,0.007448624
4937,0.008833347,0.008833347,0.008833347
4938,0.00062507,0.00062507,0.00062507
4941,0.004529586,0.004529586,0.004529586
4942,0.079360485,0.079360485,0.079360485
4943,0.009829007,0.009829007,0.009829007
4944,0.004533572,0.004533572,0.004533572
4945,0.033773445,0.033773445,0.033773445
4946,0.004236664,0.004236664,0.004236664
4947,0.028862257,0.028862257,0.028862257
4948,0.004501367,0.004501367,0.004501367
4949,0.0266417,0.0266417,0.0266417
4950,0.000604185,0.000604185,0.000604185
4951,0.000610095,0.000610095,0.000610095
4952,0.041200474,0.041200474,0.041200474
4953,0.073207237,0.073207237,0.073207237
